original_word	ner	m_ner
a	O	O
dead	O	O
canary	O	O
-	O	O
bird	O	O
;	O	O
or	O	O
over	O	O
a	O	O
mouse	O	O
,	O	O
that	O	O
the	O	O
cat	O	O
haply	O	O
had	O	O
seized	O	O
upon	O	O
;	O	O
or	O	O
over	O	O
the	O	O
end	O	O
of	O	O
a	O	O
novel	O	O
,	O	O
were	O	O
it	O	O
ever	O	O
so	O	O
stupid	O	O
;	O	O
and	O	O
as	O	O
for	O	O
saying	O	O
an	O	O
unkind	O	O
word	O	O
to	O	O
her	O	O
,	O	O
were	O	O
any	B-PERX	O
persons	I-PERX	O
hard	I-PERX	O
-	I-PERX	O
hearted	I-PERX	O
enough	I-PERX	O
to	I-PERX	O
do	I-PERX	O
so	I-PERX	O
--	I-PERX	O
why	I-PERX	O
,	I-PERX	O
so	O	O
much	O	O
the	O	O
worse	O	O
for	O	O
them	O	O
.	O	O
Even	O	O
Miss	O	O
Pinkerton	O	O
,	O	O
that	O	O
austere	O	O
and	O	O
godlike	O	O
woman	O	O
,	O	O
ceased	O	O
scolding	O	O
her	O	O
after	O	O
the	O	O
first	O	O
time	O	O
,	O	O
and	O	O
though	O	O
she	O	O
no	O	O
more	O	O
comprehended	O	O
sensibility	O	O
than	O	O
she	O	O
did	O	O
Algebra	O	O
,	O	O
gave	O	O
all	B-PERX	O
masters	I-PERX	O
and	O	O
teachers	B-PERX	O
particular	O	O
orders	O	O
to	O	O
treat	O	O
Miss	O	O
Sedley	O	O
with	O	O
the	O	O
utmost	O	O
gentleness	O	O
,	O	O
as	O	O
harsh	O	O
treatment	O	O
was	O	O
injurious	O	O
to	O	O
her	O	O
.	O	O
