original_word	ner	m_ner
express	O	O
office	O	O
took	O	O
charge	O	O
of	O	O
him	O	O
;	O	O
he	O	O
was	O	O
carted	O	O
about	O	O
in	O	O
another	O	O
wagon	O	O
;	O	O
a	O	O
truck	O	O
carried	O	O
him	O	O
,	O	O
with	O	O
an	O	O
assortment	O	O
of	O	O
boxes	O	O
and	O	O
parcels	O	O
,	O	O
upon	O	O
a	O	O
ferry	O	O
steamer	O	O
;	O	O
he	O	O
was	O	O
trucked	O	O
off	O	O
the	O	O
steamer	O	O
into	O	O
a	O	O
great	O	O
railway	O	O
depot	O	O
,	O	O
and	O	O
finally	O	O
he	O	O
was	O	O
deposited	O	O
in	O	O
an	O	O
express	O	O
car	O	O
.	O	O
