original_word	ner	m_ner
the	O	O
usual	O	O
brutality	O	O
exercised	O	O
on	O	O
board	O	O
ship	O	O
:	O	O
I	O	O
have	O	O
never	O	O
believed	O	O
it	O	O
to	O	O
be	O	O
necessary	O	O
,	O	O
and	O	O
when	O	O
I	O	O
heard	O	O
of	O	O
a	O	O
mariner	O	O
equally	O	O
noted	O	O
for	O	O
his	O	O
kindliness	O	O
of	O	O
heart	O	O
and	O	O
the	O	O
respect	O	O
and	O	O
obedience	O	O
paid	O	O
to	O	O
him	O	O
by	O	O
his	O	O
crew	O	O
,	O	O
I	O	O
felt	O	O
myself	O	O
peculiarly	O	O
fortunate	O	O
in	O	O
being	O	O
able	O	O
to	O	O
secure	O	O
his	O	O
services	O	O
.	O	O
I	O	O
heard	O	O
of	O	O
him	O	O
first	O	O
in	O	O
rather	O	O
a	O	O
romantic	O	O
manner	O	O
,	O	O
from	O	O
a	O	O
lady	O	O
who	O	O
owes	O	O
to	O	O
him	O	O
the	O	O
happiness	O	O
of	O	O
her	O	O
life	O	O
.	O	O
This	O	O
,	O	O
briefly	O	O
,	O	O
is	O	O
his	O	O
story	O	O
.	O	O
Some	O	O
years	O	O
ago	O	O
he	O	O
loved	O	O
a	O	O
young	O	O
Russian	O	O
lady	O	O
of	O	O
moderate	O	O
fortune	O	O
,	O	O
and	O	O
having	O	O
amassed	O	O
a	O	O
considerable	O	O
sum	O	O
in	O	O
prize	O	O
-	O	O
money	O	O
,	O	O
the	O	O
father	O	O
of	O	O
the	O	O
girl	O	O
consented	O	O
to	O	O
the	O	O
match	O	O
.	O	O
He	O	O
saw	O	O
his	O	O
mistress	O	O
once	O	O
before	O	O
the	O	O
destined	O	O
ceremony	O	O
;	O	O
but	O	O
she	O	O
was	O	O
bathed	O	O
in	O	O
tears	O	O
,	O	O
and	O	O
throwing	O	O
herself	O	O
at	O	O
his	O	O
feet	O	O
,	O	O
entreated	O	O
him	O	O
to	O	O
spare	O	O
her	O	O
,	O	O
confessing	O	O
at	O	O
the	O	O
same	O	O
time	O	O
that	O	O
she	O	O
loved	O	O
another	O	O
,	O	O
but	O	O
that	O	O
he	O	O
was	O	O
poor	O	O
,	O	O
and	O	O
that	O	O
her	O	O
father	O	O
would	O	O
never	O	O
consent	O	O
to	O	O
the	O	O
union	O	O
.	O	O
My	O	O
generous	O	O
friend	O	O
reassured	O	O
the	O	O
suppliant	O	O
,	O	O
and	O	O
on	O	O
being	O	O
informed	O	O
of	O	O
the	O	O
name	O	O
of	O	O
her	O	O
lover	O	O
,	O	O
instantly	O	O
abandoned	O	O
his	O	O
pursuit	O	O
.	O	O
He	O	O
had	O	O
already	O	O
bought	O	O
a	O	O
farm	O	O
with	O	O
his	O	O
money	O	O
,	O	O
on	O	O
which	O	O
he	O	O
had	O	O
designed	O	O
to	O	O
pass	O	O
the	O	O
remainder	O	O
of	O	O
his	O	O
life	O	O
;	O	O
but	O	O
he	O	O
bestowed	O	O
the	O	O
whole	O	O
on	O	O
his	O	O
rival	O	O
,	O	O
together	O	O
with	O	O
the	O	O
remains	O	O
of	O	O
his	O	O
prize	O	O
-	O	O
money	O	O
to	O	O
purchase	O	O
stock	O	O
,	O	O
and	O	O
then	O	O
himself	O	O
solicited	O	O
the	O	O
young	O	O
woman	O	O
's	O	O
father	O	O
to	O	O
consent	O	O
to	O	O
her	O	O
marriage	O	O
with	O	O
her	O	O
lover	O	O
.	O	O
But	O	O
the	O	O
old	O	O
man	O	O
decidedly	O	O
refused	O	O
,	O	O
thinking	O	O
himself	O	O
bound	O	O
in	O	O
honour	O	O
to	O	O
my	O	O
friend	O	O
,	O	O
who	O	O
,	O	O
when	O	O
he	O	O
found	O	O
the	O	O
father	O	O
inexorable	O	O
,	O	O
quitted	O	O
his	O	O
country	O	O
,	O	O
nor	O	O
returned	O	O
until	O	O
he	O	O
heard	O	O
that	O	O
his	O	O
former	O	O
mistress	O	O
was	O	O
married	O	O
according	O	O
to	O	O
her	O	O
inclinations	O	O
.	O	O
"	O	O
What	O	O
a	O	O
noble	O	O
fellow	O	O
!	O	O
"	O	O
you	O	O
will	O	O
exclaim	O	O
.	O	O
He	O	O
is	O	O
so	O	O
;	O	O
but	O	O
then	O	O
he	O	O
is	O	O
wholly	O	O
uneducated	O	O
:	O	O
he	O	O
is	O	O
as	O	O
silent	O	O
as	O	O
a	O	O
Turk	O	O
,	O	O
and	O	O
a	O	O
kind	O	O
of	O	O
ignorant	O	O
carelessness	O	O
attends	O	O
him	O	O
,	O	O
which	O	O
,	O	O
while	O	O
it	O	O
renders	O	O
his	O	O
conduct	O	O
the	O	O
more	O	O
astonishing	O	O
,	O	O
detracts	O	O
from	O	O
the	O	O
interest	O	O
and	O	O
sympathy	O	O
which	O	O
otherwise	O	O
he	O	O
would	O	O
command	O	O
.	O	O
