original_word	ner	m_ner
allowed	O	O
the	O	O
crate	O	O
to	O	O
be	O	O
lifted	O	O
into	O	O
a	O	O
wagon	O	O
.	O	O
Then	O	O
he	B-PERX	O
,	O	O
and	O	O
the	O	O
crate	O	O
in	O	O
which	O	O
he	B-PERX	O
was	O	O
imprisoned	O	O
,	O	O
began	O	O
a	O	O
passage	O	O
through	O	O
many	O	O
hands	O	O
.	O	O
Clerks	B-PERX	O
in	I-PERX	O
the	I-PERX	O
express	I-PERX	O
office	I-PERX	O
took	O	O
charge	O	O
of	O	O
him	B-PERX	O
;	O	O
he	B-PERX	O
was	O	O
carted	O	O
about	O	O
in	O	O
another	O	O
wagon	O	O
;	O	O
a	O	O
truck	O	O
carried	O	O
him	B-PERX	O
,	O	O
with	O	O
an	O	O
assortment	O	O
of	O	O
boxes	O	O
and	O	O
parcels	O	O
,	O	O
upon	O	O
a	O	O
ferry	O	O
steamer	O	O
;	O	O
he	B-PERX	O
was	O	O
trucked	O	O
off	O	O
the	O	O
steamer	O	O
into	O	O
a	O	O
great	O	O
railway	O	O
depot	O	O
,	O	O
and	O	O
finally	O	O
he	B-PERX	O
was	O	O
deposited	O	O
in	O	O
an	O	O
express	O	O
car	O	O
.	O	O

