original_word	ner	m_ner
welcome	O	O
than	O	O
usual	O	O
,	O	O
as	O	O
coming	O	O
directly	O	O
from	O	O
their	B-PERX	O
mutual	I-PERX	O
connexions	I-PERX	O
in	O	O
London	O	O
.	O	O
He	B-PERX	O
had	O	O
returned	O	O
to	O	O
a	O	O
late	O	O
dinner	O	O
,	O	O
after	O	O
some	O	O
days	O	O
'	O	O
absence	O	O
,	O	O
and	O	O
now	O	O
walked	O	O
up	O	O
to	O	O
Hartfield	O	O
to	O	O
say	O	O
that	O	O
all	O	O
were	O	O
well	O	O
in	O	O
Brunswick	O	O
Square	O	O
.	O	O
It	O	O
was	O	O
a	O	O
happy	O	O
circumstance	O	O
,	O	O
and	O	O
animated	O	O
Mr.	O	O
Woodhouse	B-PERSON	O
for	O	O
some	O	O
time	O	O
.	O	O
Mr.	O	O
Knightley	B-PERSON	O
had	O	O
a	O	O
cheerful	O	O
manner	O	O
,	O	O
which	O	O
always	O	O
did	O	O
him	B-PERX	O
good	O	O
;	O	O
and	O	O
his	B-PERX	O
many	O	O
inquiries	O	O
after	O	O
“	O	O
poor	O	O
Isabella	B-PERSON	O
”	O	O
and	O	O
her	B-PERX	O
children	I-PERX	O
were	O	O
answered	O	O
most	O	O
satisfactorily	O	O
.	O	O
When	O	O
this	O	O
was	O	O
over	O	O
,	O	O
Mr.	O	O
Woodhouse	B-PERSON	O
gratefully	O	O
observed	O	O
,	O	O
“	O	O
It	O	O
is	O	O
very	O	O
kind	O	O
of	O	O
you	B-PERX	O
,	O	O
Mr.	O	O
Knightley	B-PERSON	O
,	O	O
to	O	O
come	O	O
out	O	O
at	O	O
this	O	O
late	O	O
hour	O	O
to	O	O
call	O	O
upon	O	O
us	B-PERX	O
.	O	O
I	B-PERX	O
am	O	O
afraid	O	O
you	B-PERX	O
must	O	O
have	O	O
had	O	O
a	O	O
shocking	O	O
walk	O	O
.	O	O
”	O	O

