original_word	ner	m_ner
a	B-PERX	O
monied	I-PERX	O
man	I-PERX	O
enter	O	O
heaven	O	O
.	O	O
Ah	O	O
!	O	O
how	O	O
cheerfully	O	O
we	B-PERX	O
consign	O	O
ourselves	B-PERX	O
to	O	O
perdition	O	O
!	O	O
Finally	O	O
,	O	O
I	B-PERX	O
always	O	O
go	O	O
to	O	O
sea	O	O
as	O	O
a	B-PERX	O
sailor	I-PERX	O
,	O	O
because	O	O
of	O	O
the	O	O
wholesome	O	O
exercise	O	O
and	O	O
pure	O	O
air	O	O
of	O	O
the	O	O
fore	O	O
-	O	O
castle	O	O
deck	O	O
.	O	O
For	O	O
as	O	O
in	O	O
this	O	O
world	O	O
,	O	O
head	O	O
winds	O	O
are	O	O
far	O	O
more	O	O
prevalent	O	O
than	O	O
winds	O	O
from	O	O
astern	O	O
(	O	O
that	O	O
is	O	O
,	O	O
if	O	O
you	B-PERX	O
never	O	O
violate	O	O
the	O	O
Pythagorean	O	O
maxim	O	O
)	O	O
,	O	O
so	O	O
for	O	O
the	O	O
most	O	O
part	O	O
the	B-PERX	O
Commodore	I-PERX	O
on	O	O
the	O	O
quarter	O	O
-	O	O
deck	O	O
gets	O	O
his	B-PERX	O
atmosphere	O	O
at	O	O
second	O	O
hand	O	O
from	O	O
the	B-PERX	O
sailors	I-PERX	O
on	O	O
the	O	O
forecastle	O	O
.	O	O
He	B-PERX	O
thinks	O	O
he	B-PERX	O
breathes	O	O
it	O	O
first	O	O
;	O	O
but	O	O
not	O	O
so	O	O
.	O	O
In	O	O
much	O	O
the	O	O
same	O	O
way	O	O
do	O	O
the	B-PERX	O
commonalty	I-PERX	O
lead	O	O
their	B-PERX	O
leaders	I-PERX	O
in	O	O
many	O	O
other	O	O
things	O	O
,	O	O
at	O	O
the	O	O
same	O	O
time	O	O
that	O	O
the	B-PERX	O
leaders	I-PERX	O
little	O	O
suspect	O	O
it	O	O
.	O	O
But	O	O
wherefore	O	O
it	O	O
was	O	O
that	O	O
after	O	O
having	O	O
repeatedly	O	O
smelt	O	O
the	O	O
sea	O	O
as	O	O
a	B-PERX	O
merchant	I-PERX	O
sailor	I-PERX	O
,	O	O
I	B-PERX	O
should	O	O
now	O	O
take	O	O
it	O	O
into	O	O
my	O	O
head	O	O
to	O	O
go	O	O
on	O	O
a	O	O
whaling	O	O
voyage	O	O
;	O	O
this	O	O
the	B-PERX	O
invisible	I-PERX	O
police	I-PERX	O
officer	I-PERX	O
of	I-PERX	O
the	I-PERX	O
Fates	I-PERX	O
,	O	O
who	B-PERX	O
has	O	O
the	O	O
constant	O	O
surveillance	O	O
of	O	O
me	B-PERX	O
,	B-PERX	O
and	O	O
secretly	O	O
dogs	O	O
me	B-PERX	O
,	O	O
and	O	O
influences	O	O
me	B-PERX	O
in	O	O
some	O	O
unaccountable	O	O
way	O	O
--	O	O
he	B-PERX	O
can	O	O
better	O	O
answer	O	O
than	O	O
any	B-PERX	O
one	I-PERX	O
else	I-PERX	O
.	O	O
And	O	O
,	O	O
doubtless	O	O
,	O	O
my	O	O
going	O	O
on	O	O
this	O	O
whaling	O	O
voyage	O	O
,	O	O
formed	O	O
part	O	O
of	O	O
the	O	O
grand	O	O
programme	O	O
of	O	O
Providence	O	O
that	O	O
was	O	O
drawn	O	O
up	O	O
a	O	O
long	O	O
time	O	O
ago	O	O
.	O	O
It	O	O
came	O	O
in	O	O
as	O	O
a	O	O
sort	O	O
of	O	O
brief	O	O
interlude	O	O
and	O	O
solo	O	O
between	O	O
more	O	O
extensive	O	O
performances	O	O
.	O	O
I	B-PERX	O
take	O	O
it	O	O
that	O	O
this	O	O
part	O	O
of	O	O
the	O	O
bill	O	O
must	O	O
have	O	O
run	O	O
something	O	O
like	O	O
this	O	O
:	O	O

