original_word	ner	m_ner
Betsey	B-PERSON	O
,	О	O
in	O	O
a	O	O
hurry	O	O
.	O	O
‘	O	O
Do	O	O
n’t	O	O
do	O	O
that	O	O
!	O	O
Come	O	O
,	O	O
come	O	O
!	O	O
’	O	O
My	B-PERX	O
mother	I-PERX	O
could	O	O
n’t	O	O
help	O	O
it	O	O
notwithstanding	O	O
,	O	O
so	O	O
she	B-PERX	O
cried	O	O
until	O	O
she	B-PERX	O
had	O	O
had	O	O
her	O	O
cry	O	O
out	O	O
.	O	O
‘	O	O
Take	O	O
off	O	O
your	O	O
cap	O	O
,	O	O
child	B-PERX	O
,	О	O
’	О	O
said	O	O
Miss	O	O
Betsey	B-PERSON	O
,	О	O
‘	O	O
and	O	O
let	O	O
me	B-PERX	O
see	O	O
you	B-PERX	O
.	О	O
’	О	O
My	B-PERX	O
mother	I-PERX	O
was	O	O
too	O	O
much	O	O
afraid	O	O
of	O	O
her	B-PERX	O
to	O	O
refuse	O	O
compliance	O	O
with	O	O
this	O	O
odd	O	O
request	O	O
,	O	O
if	O	O
she	B-PERX	O
had	O	O
any	O	O
disposition	O	O
to	O	O
do	O	O
so	O	O
.	O	O
Therefore	O	O
she	B-PERX	O
did	O	O
as	O	O
she	B-PERX	O
was	O	O
told	O	O
,	O	O
and	O	O
did	O	O
it	O	O
with	O	O
such	O	O
nervous	O	O
hands	O	O
that	O	O
her	O	O
hair	O	O
(	O	O
which	O	O
was	O	O
luxuriant	O	O
and	O	O
beautiful	O	O
)	O	O
fell	O	O
all	O	O
about	O	O
her	O	O
face	O	O
.	O	O

