original_word	ner	m_ner
is	O	O
no	O	O
need	O	O
to	O	O
describe	O	O
her	B-PERX	O
person	O	O
;	O	O
indeed	O	O
I	B-PERX	O
am	O	O
afraid	O	O
that	O	O
her	B-PERX	O
nose	O	O
was	O	O
rather	O	O
short	O	O
than	O	O
otherwise	O	O
,	O	O
and	O	O
her	B-PERX	O
cheeks	O	O
a	O	O
great	O	O
deal	O	O
too	O	O
round	O	O
and	O	O
red	O	O
for	O	O
a	O	O
heroine	O	O
;	O	O
but	O	O
her	B-PERX	O
face	O	O
blushed	O	O
with	O	O
rosy	O	O
health	O	O
,	O	O
and	O	O
her	B-PERX	O
lips	O	O
with	O	O
the	O	O
freshest	O	O
of	O	O
smiles	O	O
,	O	O
and	O	O
she	B-PERX	O
had	O	O
a	O	O
pair	O	O
of	O	O
eyes	O	O
which	O	O
sparkled	O	O
with	O	O
the	O	O
brightest	O	O
and	O	O
honestest	O	O
good	O	O
-	O	O
humour	O	O
,	O	O
except	O	O
indeed	O	O
when	O	O
they	O	O
filled	O	O
with	O	O
tears	O	O
,	O	O
and	O	O
that	O	O
was	O	O
a	O	O
great	O	O
deal	O	O
too	O	O
often	O	O
;	O	O
for	O	O
the	B-PERX	O
silly	I-PERX	O
thing	I-PERX	O
would	O	O
cry	O	O
over	O	O
a	O	O
dead	O	O
canary	O	O
-	O	O
bird	O	O
;	O	O
or	O	O
over	O	O
a	O	O
mouse	O	O
,	O	O
that	O	O
the	O	O
cat	O	O
haply	O	O
had	O	O
seized	O	O
upon	O	O
;	O	O
or	O	O
over	O	O
the	O	O
end	O	O
of	O	O
a	O	O
novel	O	O
,	O	O
were	O	O
it	O	O
ever	O	O
so	O	O
stupid	O	O
;	O	O
and	O	O
as	O	O
for	O	O
saying	O	O
an	O	O
unkind	O	O
word	O	O
to	O	O
her	B-PERX	O
,	O	O
were	O	O
any	B-PERX	O
persons	I-PERX	O
hard	I-PERX	O
-	I-PERX	O
hearted	I-PERX	O
enough	I-PERX	O
to	I-PERX	O
do	I-PERX	O
so	I-PERX	O
--	O	O
why	O	O
,	O	O
so	O	O
much	O	O
the	O	O
worse	O	O
for	O	O
them	B-PERX	O
.	O	O
Even	O	O
Miss	O	O
Pinkerton	B-PERSON	O
,	O	O
that	B-PERX	O
austere	I-PERX	O
and	I-PERX	O
godlike	I-PERX	O
woman	I-PERX	O
,	O	O
ceased	O	O
scolding	O	O
her	B-PERX	O
after	O	O
the	O	O
first	O	O
time	O	O
,	O	O
and	O	O
though	O	O
she	B-PERX	O
no	O	O
more	O	O
comprehended	O	O
sensibility	O	O
than	O	O
she	B-PERX	O
did	O	O
Algebra	O	O
,	O	O
gave	O	O
all	B-PERX	O
masters	I-PERX	O
and	O	O
teachers	B-PERX	O
particular	O	O
orders	O	O
to	O	O
treat	O	O
Miss	O	O
Sedley	B-PERSON	O
with	O	O
the	O	O
utmost	O	O
gentleness	O	O
,	O	O
as	O	O
harsh	O	O
treatment	O	O
was	O	O
injurious	O	O
to	O	O
her	B-PERX	O
.	O	O


